Episode,Score,Move count,Highest tile,Final grid
24986,9976,575,1024,"[[1024   64   32    2]
 [  64   32    8    4]
 [   2    8    4    2]
 [   8    4    2   16]]"
23548,9972,587,1024,"[[   2    4   64    2]
 [1024   32   16    4]
 [   4   16   64    8]
 [   2    8    4    2]]"
29295,9972,639,512,"[[  2   4 512 128]
 [512 128  64   2]
 [  2   4  16  32]
 [  4   2   8   4]]"
36194,9972,696,512,"[[512 256 128   2]
 [256 128  64  32]
 [  4  16  32  64]
 [  2   4  16   4]]"
14636,9968,625,512,"[[ 16 512   2  16]
 [  2  16 256   8]
 [  4 512  16   4]
 [  2   8   4   2]]"
33063,9964,697,512,"[[512 256 128  32]
 [256 128  64   8]
 [ 64  32  16   4]
 [  2   4   8   2]]"
24628,9964,573,1024,"[[1024   64   32    8]
 [  64   16    8    4]
 [   4   32    4    2]
 [   2    4    2    4]]"
24524,9960,563,1024,"[[1024  128    2    4]
 [   8    4   32    8]
 [   4    2    4    2]
 [   2    4    2    4]]"
22047,9956,575,1024,"[[1024    2   64   32]
 [   8    4    2    4]
 [   4   64   32    2]
 [   2    8    2    8]]"
21454,9956,650,512,"[[  4 128   4 512]
 [512  64 128   8]
 [  4  16   8   4]
 [  2   8   4   2]]"
31299,9952,691,512,"[[512 256 128  32]
 [256 128  64  16]
 [  4  16  32  64]
 [  2   4   2   4]]"
26649,9952,572,1024,"[[1024    2   64   16]
 [  16   64   16    8]
 [   2   16   32    4]
 [   4    2    8    2]]"
39585,9936,686,512,"[[512 256 128  32]
 [256 128  64  16]
 [ 64  32  16   4]
 [  2   8   4   2]]"
33033,9932,689,512,"[[512 256 128  32]
 [256 128  64  16]
 [  4  64  32   8]
 [  8   2   4   2]]"
31682,9932,571,1024,"[[   2    4 1024   16]
 [  16    8   64    8]
 [  64   16   32    4]
 [   2    8    4    2]]"
34217,9928,571,1024,"[[1024    2   64   16]
 [  64   32   16    8]
 [   4   16    8    2]
 [   2    4    2    4]]"
30652,9928,576,1024,"[[1024   64   32   16]
 [  64   16    8    4]
 [   4    8    4    2]
 [   2    4    2    4]]"
29733,9928,580,1024,"[[1024   64   32    8]
 [  64   16    8    4]
 [   4    8    4    2]
 [   2    4    2    4]]"
28784,9928,575,1024,"[[1024   64   16    8]
 [  64   16    8    4]
 [   4    8    4    2]
 [  32    4    2    4]]"
29688,9920,568,1024,"[[1024    2   64   16]
 [  16   64   16    8]
 [   8   32    8    4]
 [   4    2    4    2]]"
40763,9920,691,512,"[[512 256 128   2]
 [256 128  64   4]
 [ 64  32   8  32]
 [  4   8   4   2]]"
28773,9916,572,1024,"[[1024    2   64   16]
 [   8   64   32    8]
 [   4   16    4    2]
 [   2    8    2    4]]"
38704,9912,684,512,"[[512 256 128  32]
 [256 128  64  16]
 [ 64  32   8   4]
 [  4   8   4   2]]"
14227,9912,671,512,"[[128   8   2   4]
 [  4 512 256 128]
 [256 128  32   2]
 [  4  16   2   4]]"
23639,9908,581,1024,"[[   2 1024   32   16]
 [  32   64   16    4]
 [   4   16   32    8]
 [   2    8    4    2]]"
18632,9908,571,1024,"[[1024   64    4    2]
 [  64   32   16    4]
 [  16    8    4    2]
 [   8    4    2    4]]"
23736,9904,569,1024,"[[1024    2   64   16]
 [   8   64    8    4]
 [   4   16    4   32]
 [   2    8    2    4]]"
37393,9900,692,512,"[[512 256 128  32]
 [256 128  64  16]
 [  8  64  16   8]
 [  2   8   4   2]]"
37592,9900,580,1024,"[[   2    4   32    2]
 [   4   32 1024   16]
 [  16    8   32   64]
 [   2   16    4    2]]"
17930,9900,569,1024,"[[  16    4    8    4]
 [   4    2   64 1024]
 [  64   32   16    4]
 [   2    4    8    2]]"
24762,9900,663,512,"[[256   2  32   4]
 [  2 512 256  16]
 [256  32  64   4]
 [  8   2  16   2]]"
33735,9888,571,1024,"[[   8   64   32   16]
 [  32 1024    2    8]
 [  16   32   16    4]
 [   4   16    4    2]]"
24136,9888,565,1024,"[[   4   16    8    4]
 [  64    8    4    2]
 [1024    4   32   64]
 [   4   16    8    4]]"
37259,9884,682,512,"[[512 256 128  32]
 [256 128  64   4]
 [  4   8  32  64]
 [  2   4   8   4]]"
22430,9880,565,1024,"[[  64    4   32    2]
 [1024   64   16    8]
 [   4   16    4    2]
 [   2    4    2    4]]"
36791,9880,563,1024,"[[1024    4   64   32]
 [  16   64    8    4]
 [   8   16    4    2]
 [   2    8    2    4]]"
30125,9876,636,512,"[[512  16   4  32]
 [128 512 128  16]
 [ 32  16   4   8]
 [  2   4   8   2]]"
30113,9872,570,1024,"[[1024    2   64   16]
 [  16   64   16    4]
 [   8   16    4    2]
 [   2    4    2    4]]"
30512,9872,667,512,"[[256  64  32  16]
 [512 256  16   8]
 [256  16   8   4]
 [  4   2   4   2]]"
40434,9872,675,512,"[[512 256 128   2]
 [256 128  64  32]
 [  4  16  32  64]
 [  2   4   8   4]]"
29581,9864,684,512,"[[512 256 128   2]
 [256 128  64  32]
 [  8   2  16  64]
 [  2   4   8  16]]"
30894,9856,682,512,"[[  2 256 128  64]
 [512 128  64  16]
 [256   8  32   8]
 [  2   4  16   4]]"
25423,9856,566,1024,"[[1024    2   64   16]
 [  16   64   16    4]
 [   8   16    4    2]
 [   2    4    2    4]]"
40266,9856,568,1024,"[[1024   64   32   16]
 [   4   32   16    8]
 [  32   16    8    4]
 [   4    2    4    2]]"
28395,9848,578,1024,"[[1024   64   32   16]
 [  16   32   16    8]
 [   8   16    4    2]
 [   2    4    2    4]]"
23866,9848,681,512,"[[512 256 128  32]
 [256 128  64  16]
 [ 64  16   2   4]
 [  2   8   4   2]]"
27026,9844,679,512,"[[512 256 128  32]
 [256 128  64  16]
 [  4  64  16   8]
 [  2   8   4   2]]"
41477,9836,677,512,"[[  2 256 128  64]
 [128  64   8   2]
 [512   8  16  32]
 [256   2   4  16]]"
40653,9828,668,512,"[[512 256 128   2]
 [256 128  64  32]
 [  4   8  32  64]
 [  2   4   8   2]]"
30208,9828,676,512,"[[512 256 128  32]
 [256 128  64  16]
 [ 64   2  16   4]
 [  2   4   8   2]]"
19966,9828,563,1024,"[[1024    4   64   16]
 [   8   64   16    4]
 [   4   16    4    2]
 [   2    4    2    8]]"
40231,9828,662,512,"[[256   2  16   2]
 [  2 512 256   8]
 [  4  64  32   4]
 [  2 256  16   2]]"
24323,9828,557,1024,"[[   4    2    4    2]
 [  64 1024   64   32]
 [   2    4    8    4]
 [   4    2    4   16]]"
19441,9824,568,1024,"[[1024   32    2   16]
 [   8   64   32    8]
 [   4   32    8    4]
 [   2    8    4    2]]"
28147,9824,565,1024,"[[1024    2   32    8]
 [  32   64   16    4]
 [  16   32    4    2]
 [   2    8    2    4]]"
38876,9820,677,512,"[[512 256 128  32]
 [256 128  64  16]
 [  8  64   8   4]
 [  4   8   4   2]]"
39188,9820,674,512,"[[512 256 128  32]
 [256 128  64  16]
 [  4  64  16   2]
 [  2   4   8   4]]"
15388,9816,554,1024,"[[   4   64    4    2]
 [  16 1024    2   64]
 [   4   32    4    2]
 [   2    8    2    4]]"
27518,9812,658,512,"[[  2   4 256   4]
 [256  64 512 256]
 [  4  16  32  16]
 [  2   8   4   2]]"
16828,9812,563,1024,"[[   4 1024    4    2]
 [  32   16    8    4]
 [   2   32   64   32]
 [   4    2   16    4]]"
30469,9812,563,1024,"[[   4 1024    2   32]
 [  16   64   32    8]
 [   2    4   16    4]
 [   4   32    4    2]]"
18869,9812,638,512,"[[  2   4 512  16]
 [ 16   2 128   8]
 [128 512  16   4]
 [  4  32   4   2]]"
32498,9808,674,512,"[[512 256 128  32]
 [256 128  64   8]
 [  8  64  16   4]
 [  4   8   4   2]]"
37370,9804,568,1024,"[[1024   64   32   16]
 [   4   32   16    4]
 [  16    8    4    2]
 [   2   16    2    4]]"
27575,9800,560,1024,"[[1024   64   16    8]
 [  64    2    8    4]
 [   4   16    4    2]
 [   2    4    8    4]]"
34174,9800,673,512,"[[512 256 128  32]
 [256 128  64   8]
 [  4  64   4  16]
 [  2   4   8   4]]"
37623,9796,562,1024,"[[1024   64   32    2]
 [   2   32    8    4]
 [  32   16    2    8]
 [   4    8    4    2]]"
39947,9796,559,1024,"[[1024   64   16    8]
 [  64   16    8    4]
 [   4    8    4    2]
 [   2    4    2    4]]"
17009,9792,666,512,"[[512 256 128  32]
 [256 128  64  16]
 [  4   8  16  64]
 [  2   4   8   2]]"
19337,9792,682,512,"[[512 256 128  32]
 [256 128  32  16]
 [ 64  32  16   4]
 [  2   4   8   2]]"
23490,9792,569,1024,"[[1024    2   32   16]
 [   4   32   16    8]
 [  64   16    8    4]
 [   4    2    4    2]]"
30164,9792,565,1024,"[[   2   16   32   16]
 [  16 1024   64    2]
 [   2    4   32   16]
 [   8    2    4    2]]"
22248,9792,566,1024,"[[  32    4   32    8]
 [   4 1024    8    4]
 [   8   64    4    2]
 [   2   32    2    4]]"
38059,9788,567,1024,"[[1024   64   32   16]
 [   8   32   16    2]
 [   4    8    2    8]
 [   2    4   16    4]]"
23367,9788,568,1024,"[[1024   64   32    8]
 [   8   32   16    4]
 [   4   16    4    2]
 [  16    4    2    4]]"
20290,9788,564,1024,"[[1024    4   32   16]
 [  16   64   16    2]
 [   4   16   32    4]
 [   2    8    4    2]]"
23444,9788,567,1024,"[[1024   64   32   16]
 [   8   32   16    8]
 [   4   16    8    2]
 [   2    4    2    4]]"
26989,9784,669,512,"[[512 256 128  32]
 [256 128  64  16]
 [  8   2   4  64]
 [  2   4   8   2]]"
21112,9784,680,512,"[[512 256 128  32]
 [256 128  32  16]
 [ 64  32  16   8]
 [  2   4   2   4]]"
29105,9784,563,1024,"[[   2    4 1024    4]
 [  16   64   16   32]
 [   4   16   32   16]
 [   2    8    4    2]]"
35290,9784,670,512,"[[512 256 128  32]
 [256 128  64  16]
 [  4   2   8  64]
 [  2   4   2   4]]"
36456,9784,567,1024,"[[   2 1024   32    8]
 [  64   32   16    4]
 [   8   16    4   16]
 [   2    4    2    4]]"
35061,9780,654,512,"[[256   2  32   8]
 [512 256   8   4]
 [256  64   4   2]
 [  4  16   2   4]]"
36679,9780,572,1024,"[[   2   32   16    4]
 [1024   16    4    2]
 [   4    2   32   64]
 [   2    4    8    4]]"
36352,9780,654,512,"[[256   2  32   4]
 [512 256  16   2]
 [256  64   8   4]
 [  2   8   4   2]]"
19275,9776,663,512,"[[512 256 128  32]
 [256 128  64  16]
 [ 64  16   2   4]
 [  2   8   4   2]]"
15123,9772,678,512,"[[512 256 128  32]
 [256 128  32  16]
 [ 64  32  16   4]
 [  4   2   4   2]]"
34349,9772,646,512,"[[512 128  64  16]
 [ 16  64  32   2]
 [  4  32 512   8]
 [  2   8   4   2]]"
23314,9768,552,1024,"[[   2   64   32   16]
 [1024   32    8    4]
 [   2    4   16   32]
 [   4    2    4    2]]"
37314,9768,564,1024,"[[1024   64   32    8]
 [  16   32   16    4]
 [   4   16    4    2]
 [   2    4    2    4]]"
36727,9764,669,512,"[[512 256 128   2]
 [256 128  64  32]
 [  4   8   2  64]
 [  2   4   8   2]]"
30607,9760,628,512,"[[512   4 128  32]
 [  8 128 512   8]
 [ 16   2  16   4]
 [  2   8   4   2]]"
20839,9760,560,1024,"[[1024   32    8    2]
 [  16   64   32    8]
 [   4   16    8    4]
 [   2    4   16    2]]"
29446,9756,564,1024,"[[  32    4    2    8]
 [   8 1024   32    2]
 [   4   16    8   64]
 [   2    4   16    4]]"
23052,9756,677,512,"[[512 256 128  32]
 [256 128  32   8]
 [ 64  32  16   4]
 [  2   4   8   2]]"
39787,9756,548,1024,"[[   8    2    4    2]
 [1024    4    8   16]
 [  32   64   32    4]
 [   2   32   16    2]]"
39331,9756,686,512,"[[512 256 128   4]
 [256 128  64  32]
 [  4  16  32  16]
 [  2   4  16   2]]"
30253,9752,563,1024,"[[1024    2   32   16]
 [  64   32    8    4]
 [   8   16    4    2]
 [   2    4    2    8]]"
26849,9752,559,1024,"[[1024   64   32   16]
 [   8   32   16    4]
 [   4   16    8    2]
 [   2    4    2    4]]"
31362,9752,673,512,"[[512 256 128  64]
 [256 128  64   4]
 [  4   8  16   2]
 [  2   4   8  16]]"
21160,9752,557,1024,"[[1024    8   32   16]
 [  32   64   16    8]
 [   4   16    8    4]
 [   2    8    4    2]]"
18884,9748,558,1024,"[[1024   64   32   16]
 [   2   32    8    2]
 [  16    8    2    4]
 [   2    4   16    2]]"
22042,9748,672,512,"[[512 256 128  64]
 [256 128  64  16]
 [  4   8  16   4]
 [  2   4   8   2]]"
38087,9748,558,1024,"[[  16 1024   32   16]
 [   4   64   16    4]
 [  32    8    4    2]
 [   8    4    2    4]]"
31074,9744,664,512,"[[  2 256 128   2]
 [512 128  64  32]
 [256  64   8   4]
 [  2   8   4   2]]"
14667,9740,673,512,"[[512 256 128  32]
 [256 128  32   8]
 [ 64  32  16   4]
 [  2   8   4   2]]"
17984,9736,559,1024,"[[1024    2    4    2]
 [  16   32    8    4]
 [   4    8    2   16]
 [   2   64   32    8]]"
34828,9736,668,512,"[[512 256 128  32]
 [256 128  32  16]
 [ 64  32   8   4]
 [  2  16   4   2]]"
38185,9732,629,512,"[[  2 512 128  16]
 [ 16   2  16   8]
 [  2 512   8   4]
 [128  16   4   2]]"
36788,9728,557,1024,"[[1024   32    8    2]
 [   4   64   16    8]
 [  32   16    8    4]
 [   4    2    4    2]]"
19566,9724,552,1024,"[[1024   64   32   16]
 [   8   32   16    4]
 [   4   16    8    2]
 [   2    4    2    4]]"
18633,9724,557,1024,"[[   4    2    4    2]
 [  32   16    8   32]
 [   2    8 1024   16]
 [   4    2   64    2]]"
37978,9724,676,512,"[[512 256 128  32]
 [256 128  32  16]
 [ 16  64  16   8]
 [  4   8   2   4]]"
15025,9724,639,512,"[[  4 128   4   2]
 [512  64 512  64]
 [ 32  16  32   8]
 [  4   2   8   4]]"
18486,9716,679,512,"[[512 256 128  32]
 [256 128  64  16]
 [  8  32  16   4]
 [  2   4   8   2]]"
23031,9716,674,512,"[[512 256 128  32]
 [256 128  64  16]
 [  8  16  32   8]
 [  2   4  16   4]]"
20365,9712,553,1024,"[[   4 1024   16    4]
 [   8   32    8   64]
 [  32   16    4    2]
 [   2    4    2    8]]"
30203,9712,682,512,"[[512 256 128  32]
 [256 128  64  16]
 [  4   8  32   8]
 [  2   4   8   2]]"
27285,9712,550,1024,"[[1024   64   32   16]
 [  16   32   16    4]
 [   4    8    4    2]
 [   2    4    2    4]]"
36282,9712,665,512,"[[512 256 128  64]
 [256 128  64   2]
 [  4  16   2   4]
 [ 16   2   4   2]]"
34949,9708,672,512,"[[512 256 128  32]
 [256 128  64  16]
 [  8  16  32   2]
 [  2   8  16   4]]"
27152,9708,678,512,"[[512 256 128  32]
 [256 128  64  16]
 [  4   2  16  32]
 [  2   4   8   2]]"
28669,9704,551,1024,"[[1024   64   32    8]
 [  16   32    8    4]
 [   4   16    4    2]
 [   2    8    2    4]]"
37686,9704,670,512,"[[512 256 128  32]
 [256 128  64   4]
 [  4  32   4  32]
 [  2   8   2   4]]"
12798,9704,552,1024,"[[1024    2   32   16]
 [  32   64    8    4]
 [   4    8    4    2]
 [  16    4    2    4]]"
22470,9704,552,1024,"[[1024    2   32    2]
 [   2   64   16    8]
 [  32   16    4    2]
 [   2    8    2    4]]"
25529,9704,677,512,"[[512 256 128  32]
 [256 128  32  16]
 [  4   8  64   4]
 [  2   4  16   2]]"
41089,9700,547,1024,"[[1024   64   32    2]
 [  16    2   16    8]
 [   4   32    2    4]
 [   2   16    4    2]]"
33315,9700,675,512,"[[512 256 128  32]
 [256 128  64  16]
 [  4   8  32   4]
 [  2   4   8  16]]"
34383,9700,676,512,"[[512 256 128  32]
 [256 128  32  16]
 [  4  64   8   2]
 [  2  16   2   4]]"
22531,9700,671,512,"[[512 256 128  32]
 [256 128  64  16]
 [  4   8  16  32]
 [  2  16   2   4]]"
28845,9700,675,512,"[[512 256 128  32]
 [256 128  64  16]
 [  4  32  16   8]
 [  2   8   4   2]]"
16451,9696,663,512,"[[512 256 128  32]
 [256 128  32  16]
 [ 64  32   4   2]
 [  2   8   2   4]]"
34537,9696,674,512,"[[512 256 128  32]
 [256 128  64  16]
 [  4  32   8   4]
 [ 16   8   4   2]]"
13443,9692,673,512,"[[512 256 128  32]
 [256 128  64  16]
 [  4  16  32   8]
 [  2   4   8   4]]"
17983,9688,672,512,"[[512 256 128  32]
 [256 128  64   8]
 [ 16  32  16   4]
 [  2   8   4   2]]"
26870,9688,552,1024,"[[  16 1024   32    8]
 [   2   64    8    4]
 [  32    2    4    2]
 [   4    8    2    4]]"
32099,9688,638,512,"[[512 128  64  16]
 [ 16  64  32   8]
 [  4 512  16   2]
 [  2   4   2   4]]"
31633,9688,667,512,"[[512 256 128  32]
 [256 128  64  16]
 [ 16  32  16   8]
 [  2   8   2   4]]"
25752,9688,668,512,"[[512 256 128   2]
 [256 128  64  32]
 [ 16  32   8  16]
 [  2  16   4   2]]"
39781,9688,553,1024,"[[   4    2    8    4]
 [   2 1024    4    2]
 [   4   32   64   32]
 [   2    4   16    8]]"
18066,9688,547,1024,"[[1024    2   16    8]
 [  32    8   32    2]
 [   4   16    2   64]
 [   2    8    4    2]]"
20929,9688,553,1024,"[[   8 1024   32    2]
 [   2   64    8    4]
 [   4   16    4   32]
 [   2    4    2    4]]"
25900,9684,666,512,"[[512 256 128  32]
 [256 128  64  16]
 [ 16  32  16   8]
 [  2   4   8   2]]"
23542,9684,671,512,"[[512 256 128  32]
 [256 128  16   8]
 [ 64  32   8   4]
 [  2  16   4   2]]"
27042,9684,671,512,"[[512 256 128  32]
 [256 128  64  16]
 [  4  32  16   8]
 [  2   8   4   2]]"
36987,9684,668,512,"[[512 256 128   2]
 [256 128  64  32]
 [  4  16  32  16]
 [  2   4  16   2]]"
22097,9684,668,512,"[[512 256 128  32]
 [256 128  32  16]
 [  2  64  16   4]
 [ 16   2   4   2]]"
38894,9684,661,512,"[[512 256 128   2]
 [256 128  64   4]
 [  2  64   4  16]
 [  4   8   2   8]]"
39831,9684,672,512,"[[512 256 128  32]
 [256 128  64  16]
 [  4  16  32   4]
 [  2   4   8   2]]"
14531,9680,556,1024,"[[1024    4   32   16]
 [   8   64   16    8]
 [   2    4    8    4]
 [   8   16    4    2]]"
39950,9680,670,512,"[[512 256 128  32]
 [256 128  32  16]
 [  4  16  64   8]
 [  2   4   8   2]]"
23392,9680,671,512,"[[512 256 128   2]
 [256 128  64  32]
 [  4   8  32  16]
 [  2   4  16   4]]"
36649,9676,669,512,"[[512 256 128  32]
 [256 128  64  16]
 [  8  16  32   8]
 [  2   4   2   4]]"
23406,9676,669,512,"[[512 256 128  32]
 [256 128  64  16]
 [  8  32  16   4]
 [  2   4   8   2]]"
14964,9676,669,512,"[[512 256 128  32]
 [256 128  64  16]
 [  4  16  32   8]
 [  2   8   2   4]]"
18065,9676,545,1024,"[[1024   64   32    2]
 [   8   32   16    8]
 [   4   16    4    2]
 [   2    4    2    4]]"
26258,9676,554,1024,"[[1024   64   16    8]
 [  32   16    8    4]
 [  16    8    4    2]
 [   8    2    8    4]]"
39596,9672,672,512,"[[512 256 128  32]
 [256 128  64  16]
 [  4   8  32   8]
 [  2   4   8   2]]"
19100,9672,668,512,"[[512 256 128  32]
 [256 128  64  16]
 [  4  16  32   8]
 [  2   4   8   4]]"
23667,9672,544,1024,"[[   8    2   32   16]
 [   2 1024   64    4]
 [  32   16    4    2]
 [   2    4    8    4]]"
29241,9672,668,512,"[[512 256 128  32]
 [256 128  32  16]
 [  8  64  16   4]
 [  2   4   8   2]]"
18882,9672,672,512,"[[512 256 128  32]
 [256 128  64  16]
 [  4   8  32   8]
 [  2   4   8   2]]"
23072,9672,673,512,"[[512 256 128  32]
 [256 128  32  16]
 [  4   8  64   4]
 [  2   4   8   2]]"
24825,9672,544,1024,"[[1024    2   32    4]
 [  32    8   16    2]
 [   2   16    4   64]
 [   4    2    8    2]]"
24390,9672,668,512,"[[512 256 128  32]
 [256 128  32  16]
 [  4  64  16   8]
 [  2   8   4   2]]"
29019,9672,668,512,"[[512 256 128  32]
 [256 128  64  16]
 [  8  32  16   4]
 [  2   4   8   2]]"
21084,9668,672,512,"[[512 256 128  32]
 [256 128  64   8]
 [  4   8  32   4]
 [  2  16   4   2]]"
18441,9668,668,512,"[[512 256 128  32]
 [256 128  64  16]
 [  4  32  16   4]
 [  2   4   8   2]]"
30392,9668,671,512,"[[512 256 128  32]
 [256 128  64  16]
 [  4   8  32   8]
 [  2   4   8   2]]"
37088,9668,554,1024,"[[   8    4   16    2]
 [1024   16   64    8]
 [   2   32   16    4]
 [   4    8    4    2]]"
25153,9668,552,1024,"[[1024   32    8    4]
 [  64    8    4    2]
 [  32    4    2    4]
 [   2    8    4    2]]"
29224,9664,667,512,"[[512 256 128   2]
 [256 128  64  32]
 [  4  16  32  16]
 [  2   8   2   4]]"
39936,9664,666,512,"[[512 256 128  32]
 [256 128  32  16]
 [ 64   8  16   4]
 [  2   4   8   2]]"
38275,9664,666,512,"[[512 256 128  32]
 [256 128  64  16]
 [  4  32  16   8]
 [  2   4   8   2]]"
27214,9664,547,1024,"[[1024    2   32   16]
 [  16    8   16    8]
 [   8   64    8    4]
 [   2   16    4    2]]"
27462,9660,665,512,"[[512 256 128  32]
 [256 128  64  16]
 [  8  32  16   4]
 [  2   4   8   2]]"
32605,9660,665,512,"[[512 256 128  32]
 [256 128  64  16]
 [  4  16  32   8]
 [  2   4   8   4]]"
41757,9660,670,512,"[[512 256 128   2]
 [256 128  64  32]
 [  4  16  32   8]
 [  2   8   2   4]]"
28327,9660,669,512,"[[512 256 128  32]
 [256 128  32   8]
 [  8  64  16   4]
 [  4   8   4   2]]"
34522,9656,663,512,"[[512 256 128  32]
 [256 128  64  16]
 [  8  16  32   8]
 [  2   4   8   4]]"
15567,9656,665,512,"[[512 256 128  32]
 [256 128  64  16]
 [  4  32  16   4]
 [  2   8   4   2]]"
34744,9656,664,512,"[[512 256 128   2]
 [256 128  64  32]
 [  4  16  32  16]
 [  8   4   2   8]]"
35896,9656,664,512,"[[512 256 128  32]
 [256 128  64  16]
 [  4  16  32   8]
 [  2   8   4   2]]"
26443,9656,663,512,"[[512 256 128  32]
 [256 128  64  16]
 [  8  16  32   8]
 [  2   4   8   4]]"
